date,campaign,channel,keyword,device,geography,audience_segment,impressions,clicks,cost,landing_page_visits,application_starts,conversions,revenue,customer_quality_score,ctr,cpc,conversion_rate,cpa,roas,visit_rate,application_start_rate,final_conversion_rate
2026-01-18,Travel Rewards Campaign,Meta,cashback credit card,Mobile,Kolkata,Students,1934,32,344.69,24,11,1,7747.32,41.7,0.016546018614270942,10.7715625,0.03125,344.69,22.47619600220488,0.75,0.4583333333333333,0.09090909090909091
2026-01-19,SME Acquisition Campaign,YouTube,no annual fee credit card,Mobile,Kolkata,Students,2762,42,506.8,29,2,0,0.0,21.7,0.015206372194062274,12.066666666666666,0.0,,0.0,0.6904761904761905,0.06896551724137931,0.0
2026-03-28,Credit Card Acquisition,Google Search,premium credit card,Mobile,Chennai,High Income Urban,648,34,810.61,22,3,0,0.0,75.1,0.05246913580246913,23.841470588235296,0.0,,0.0,0.6470588235294118,0.13636363636363635,0.0
2026-02-24,Premium Card Campaign,Google Search,fuel cashback card,Mobile,Gurgaon,Young Professionals,3869,118,2099.79,94,30,4,54675.32,68.3,0.030498836908761952,17.794830508474575,0.03389830508474576,524.9475,26.03847051371804,0.7966101694915254,0.3191489361702128,0.13333333333333333
2026-03-23,Cashback Search Campaign,Google Search,premium credit card,Desktop,Gurgaon,Young Professionals,1430,88,2407.68,71,31,4,39291.15,56.4,0.06153846153846154,27.36,0.045454545454545456,601.92,16.319091407496014,0.8068181818181818,0.43661971830985913,0.12903225806451613
2026-01-26,Premium Card Campaign,Google Search,travel rewards card,Desktop,Gurgaon,Young Professionals,2274,110,3990.02,80,29,4,34646.07,74.6,0.048372911169744945,36.27290909090909,0.03636363636363636,997.505,8.683182039187773,0.7272727272727273,0.3625,0.13793103448275862
2026-01-06,Cashback Search Campaign,YouTube,cashback credit card,Mobile,Gurgaon,Frequent Travelers,4079,130,1128.02,98,33,2,36178.5,61.6,0.031870556508948274,8.677076923076923,0.015384615384615385,564.01,32.07256963529016,0.7538461538461538,0.336734693877551,0.06060606060606061
2026-01-04,Premium Card Campaign,Affiliate,no annual fee credit card,Desktop,Gurgaon,Students,1885,65,765.49,53,20,1,2000.0,27.7,0.034482758620689655,11.776769230769231,0.015384615384615385,765.49,2.612705587270898,0.8153846153846154,0.37735849056603776,0.05
2026-01-29,Credit Card Acquisition,YouTube,credit card for business,Mobile,Gurgaon,High Income Urban,2070,69,1092.8,47,12,2,26903.26,72.8,0.03333333333333333,15.837681159420288,0.028985507246376812,546.4,24.61864934114202,0.6811594202898551,0.2553191489361702,0.16666666666666666
2026-02-28,Premium Card Campaign,Meta,best credit card,Desktop,Gurgaon,Frequent Travelers,689,21,186.78,15,6,0,0.0,71.2,0.030478955007256895,8.894285714285715,0.0,,0.0,0.7142857142857143,0.4,0.0
2026-01-17,Premium Card Campaign,Display,low annual fee card,Mobile,Gurgaon,High Income Urban,2061,58,361.69,39,12,2,31596.86,81.7,0.028141678796700632,6.236034482758621,0.034482758620689655,180.845,87.35895380021566,0.6724137931034483,0.3076923076923077,0.16666666666666666
2026-02-12,Business Card Paid Search,Bing Search,airport lounge credit card,Mobile,Chennai,Frequent Travelers,5927,221,5454.55,141,29,2,33205.31,73.7,0.03728699173274844,24.681221719457014,0.00904977375565611,2727.275,6.087635093637421,0.6380090497737556,0.20567375886524822,0.06896551724137931
2026-03-21,Premium Card Campaign,Meta,best credit card,Mobile,Pune,Premium Customers,942,37,247.82,25,6,0,0.0,100.0,0.03927813163481953,6.697837837837838,0.0,,0.0,0.6756756756756757,0.24,0.0
2026-03-07,Business Card Paid Search,Bing Search,airport lounge credit card,Mobile,Gurgaon,Frequent Travelers,4675,231,5920.08,145,53,4,55150.46,70.8,0.04941176470588235,25.628051948051947,0.017316017316017316,1480.02,9.315830191483899,0.6277056277056277,0.36551724137931035,0.07547169811320754
2026-02-03,Travel Rewards Campaign,Meta,credit card for business,Desktop,Mumbai,Frequent Travelers,2562,112,2449.62,84,26,4,59689.93,79.4,0.04371584699453552,21.87160714285714,0.03571428571428571,612.405,24.36701610862093,0.75,0.30952380952380953,0.15384615384615385
2026-01-08,SME Acquisition Campaign,Google Search,best credit card,Mobile,Gurgaon,Premium Customers,741,35,759.44,23,7,0,0.0,68.2,0.04723346828609987,21.698285714285717,0.0,,0.0,0.6571428571428571,0.30434782608695654,0.0
2026-01-13,Premium Card Campaign,Google Search,fuel cashback card,Mobile,Bangalore,Small Business Owners,541,8,206.08,4,1,0,0.0,81.5,0.014787430683918669,25.76,0.0,,0.0,0.5,0.25,0.0
2026-01-08,Travel Rewards Campaign,Meta,travel rewards card,Mobile,Gurgaon,Premium Customers,1246,34,1102.04,26,9,1,25522.73,88.7,0.027287319422150885,32.41294117647059,0.029411764705882353,1102.04,23.159531414467715,0.7647058823529411,0.34615384615384615,0.1111111111111111
2026-03-06,Business Card Paid Search,YouTube,business credit card,Mobile,Pune,Young Professionals,2598,110,2410.11,85,20,2,19564.54,74.1,0.042340261739799843,21.91009090909091,0.01818181818181818,1205.055,8.117695872802486,0.7727272727272727,0.23529411764705882,0.1
2026-02-12,Premium Card Campaign,Meta,credit card for business,Mobile,Chennai,Small Business Owners,3712,128,1986.53,88,38,9,168428.78,66.9,0.034482758620689655,15.519765625,0.0703125,220.72555555555556,84.78541980236895,0.6875,0.4318181818181818,0.23684210526315788
2026-02-08,Premium Card Campaign,Affiliate,travel rewards card,Tablet,Kolkata,Students,3518,154,3997.23,119,39,5,22835.47,42.2,0.04377487208641274,25.95603896103896,0.032467532467532464,799.446,5.712823630364027,0.7727272727272727,0.3277310924369748,0.1282051282051282
2026-03-22,Credit Card Acquisition,Google Search,best credit card,Desktop,Kolkata,High Income Urban,3462,152,3457.16,99,36,4,41566.77,86.5,0.0439052570768342,22.744473684210526,0.02631578947368421,864.29,12.023386247671498,0.6513157894736842,0.36363636363636365,0.1111111111111111
2026-02-28,Travel Rewards Campaign,YouTube,no annual fee credit card,Mobile,Hyderabad,Frequent Travelers,1036,35,715.56,24,8,0,0.0,93.9,0.033783783783783786,20.444571428571425,0.0,,0.0,0.6857142857142857,0.3333333333333333,0.0
2026-03-25,Cashback Search Campaign,Google Search,travel rewards card,Mobile,Pune,Small Business Owners,2605,138,3860.66,103,31,3,59611.76,73.7,0.05297504798464491,27.975797101449274,0.021739130434782608,1286.8866666666665,15.440820999518218,0.7463768115942029,0.30097087378640774,0.0967741935483871
2026-03-29,Cashback Search Campaign,Display,low annual fee card,Mobile,Pune,Students,1230,44,753.62,35,14,1,4616.84,38.1,0.03577235772357724,17.127727272727274,0.022727272727272728,753.62,6.126217457073857,0.7954545454545454,0.4,0.07142857142857142
2026-03-27,Credit Card Acquisition,Meta,travel rewards card,Desktop,Hyderabad,Premium Customers,3472,94,1879.94,64,22,2,49345.79,71.0,0.02707373271889401,19.99936170212766,0.02127659574468085,939.97,26.248598359522113,0.6808510638297872,0.34375,0.09090909090909091
2026-03-27,Business Card Paid Search,Google Search,premium credit card,Desktop,Gurgaon,Premium Customers,7195,386,15681.99,259,89,16,349507.0,66.8,0.05364836692147325,40.626917098445595,0.04145077720207254,980.124375,22.287158708811827,0.6709844559585493,0.3436293436293436,0.1797752808988764
2026-02-13,Cashback Search Campaign,YouTube,fuel cashback card,Mobile,Chennai,Young Professionals,588,9,97.86,7,0,0,0.0,58.1,0.015306122448979591,10.873333333333333,0.0,,0.0,0.7777777777777778,0.0,0.0
2026-01-09,Cashback Search Campaign,Display,credit card for business,Desktop,Chennai,Young Professionals,1086,44,1408.29,33,13,1,8723.18,55.5,0.040515653775322284,32.00659090909091,0.022727272727272728,1408.29,6.194164554175631,0.75,0.3939393939393939,0.07692307692307693
2026-02-06,SME Acquisition Campaign,Google Search,business credit card,Mobile,Gurgaon,Small Business Owners,3832,188,5970.75,137,44,7,132638.58,100.0,0.049060542797494784,31.7593085106383,0.03723404255319149,852.9642857142857,22.21472679311644,0.7287234042553191,0.32116788321167883,0.1590909090909091
2026-03-15,Travel Rewards Campaign,Meta,best credit card,Mobile,Hyderabad,High Income Urban,2764,54,830.94,43,17,1,16170.31,75.5,0.019536903039073805,15.387777777777778,0.018518518518518517,830.94,19.46026187209666,0.7962962962962963,0.3953488372093023,0.058823529411764705
2026-02-05,Business Card Paid Search,YouTube,credit card for business,Desktop,Bangalore,Frequent Travelers,3166,94,2519.32,82,38,6,79793.78,75.9,0.02969046114971573,26.80127659574468,0.06382978723404255,419.8866666666667,31.672745026435702,0.8723404255319149,0.4634146341463415,0.15789473684210525
2026-01-28,Premium Card Campaign,Affiliate,cashback credit card,Mobile,Delhi,Premium Customers,629,10,88.49,7,2,0,0.0,94.6,0.01589825119236884,8.849,0.0,,0.0,0.7,0.2857142857142857,0.0
2026-02-11,Travel Rewards Campaign,Google Search,credit card for business,Mobile,Mumbai,Small Business Owners,3670,190,6436.51,127,43,7,144450.43,92.3,0.051771117166212535,33.87636842105263,0.03684210526315789,919.5014285714286,22.442353076434276,0.6684210526315789,0.33858267716535434,0.16279069767441862
2026-02-12,Business Card Paid Search,Google Search,low annual fee card,Desktop,Hyderabad,Small Business Owners,2612,59,1228.91,44,13,1,23475.97,94.1,0.02258805513016845,20.82898305084746,0.01694915254237288,1228.91,19.103083220089346,0.7457627118644068,0.29545454545454547,0.07692307692307693
2026-03-26,Cashback Search Campaign,YouTube,credit card for business,Mobile,Gurgaon,High Income Urban,696,7,144.23,4,2,0,0.0,74.6,0.010057471264367816,20.604285714285712,0.0,,0.0,0.5714285714285714,0.5,0.0
2026-03-29,SME Acquisition Campaign,Google Search,cashback credit card,Mobile,Mumbai,Small Business Owners,2528,102,2277.89,83,31,4,51007.94,81.8,0.040348101265822785,22.332254901960784,0.0392156862745098,569.4725,22.392626509620747,0.8137254901960784,0.37349397590361444,0.12903225806451613
2026-02-11,Travel Rewards Campaign,Affiliate,travel rewards card,Desktop,Kolkata,Young Professionals,2213,20,445.79,13,4,0,0.0,63.6,0.00903750564844103,22.2895,0.0,,0.0,0.65,0.3076923076923077,0.0
2026-03-07,Cashback Search Campaign,Google Search,premium credit card,Desktop,Kolkata,High Income Urban,995,52,1670.28,36,11,0,0.0,71.4,0.05226130653266332,32.12076923076923,0.0,,0.0,0.6923076923076923,0.3055555555555556,0.0
2026-02-24,Business Card Paid Search,Meta,travel rewards card,Desktop,Gurgaon,Premium Customers,1384,45,796.46,29,7,0,0.0,82.7,0.03251445086705202,17.69911111111111,0.0,,0.0,0.6444444444444445,0.2413793103448276,0.0
2026-03-13,Travel Rewards Campaign,YouTube,travel rewards card,Mobile,Delhi,Young Professionals,3280,129,2644.42,94,17,2,28983.77,72.4,0.03932926829268293,20.49937984496124,0.015503875968992248,1322.21,10.960350473827909,0.7286821705426356,0.18085106382978725,0.11764705882352941
2026-02-17,Premium Card Campaign,Google Search,cashback credit card,Mobile,Delhi,Young Professionals,1925,64,810.41,47,21,2,15967.73,60.1,0.03324675324675325,12.66265625,0.03125,405.205,19.703273651608445,0.734375,0.44680851063829785,0.09523809523809523
2026-01-22,Travel Rewards Campaign,Google Search,airport lounge credit card,Tablet,Hyderabad,High Income Urban,4053,286,7424.76,222,61,8,113065.03,61.9,0.07056501357019491,25.9606993006993,0.027972027972027972,928.095,15.228105689611516,0.7762237762237763,0.2747747747747748,0.13114754098360656
2026-01-27,Cashback Search Campaign,Display,business credit card,Mobile,Mumbai,High Income Urban,1181,50,1338.79,36,11,2,15093.79,72.2,0.04233700254022015,26.7758,0.04,669.395,11.27420282493894,0.72,0.3055555555555556,0.18181818181818182
2026-03-08,Travel Rewards Campaign,YouTube,cashback credit card,Mobile,Pune,Small Business Owners,2222,15,191.44,10,3,0,0.0,89.2,0.0067506750675067504,12.762666666666666,0.0,,0.0,0.6666666666666666,0.3,0.0
2026-01-13,Premium Card Campaign,Google Search,travel rewards card,Mobile,Chennai,Students,878,43,1013.76,28,12,0,0.0,30.4,0.0489749430523918,23.57581395348837,0.0,,0.0,0.6511627906976745,0.42857142857142855,0.0
2026-02-14,SME Acquisition Campaign,Affiliate,credit card for business,Mobile,Chennai,Students,1245,61,1401.28,42,11,1,4374.92,42.3,0.04899598393574297,22.971803278688522,0.01639344262295082,1401.28,3.1220883763416305,0.6885245901639344,0.2619047619047619,0.09090909090909091
2026-01-10,SME Acquisition Campaign,Google Search,business credit card,Mobile,Mumbai,Students,4264,191,5146.48,116,41,6,15546.47,37.0,0.04479362101313321,26.944921465968584,0.031413612565445025,857.7466666666666,3.02079673874182,0.6073298429319371,0.35344827586206895,0.14634146341463414
2026-01-09,Cashback Search Campaign,Bing Search,best credit card,Desktop,Kolkata,Small Business Owners,2584,109,2477.49,90,34,5,85594.94,100.0,0.04218266253869969,22.72926605504587,0.045871559633027525,495.49799999999993,34.54905569750029,0.8256880733944955,0.37777777777777777,0.14705882352941177
2026-02-23,Business Card Paid Search,YouTube,no annual fee credit card,Tablet,Pune,Frequent Travelers,2998,117,1724.82,83,19,3,37910.74,78.9,0.0390260173448966,14.742051282051282,0.02564102564102564,574.9399999999999,21.9795340963115,0.7094017094017094,0.2289156626506024,0.15789473684210525
2026-01-27,Cashback Search Campaign,Google Search,best credit card,Mobile,Kolkata,Premium Customers,1730,59,1426.96,50,11,0,0.0,100.0,0.03410404624277456,24.185762711864406,0.0,,0.0,0.847457627118644,0.22,0.0
2026-02-03,SME Acquisition Campaign,Affiliate,low annual fee card,Desktop,Delhi,Small Business Owners,482,17,277.5,12,3,0,0.0,84.4,0.035269709543568464,16.323529411764707,0.0,,0.0,0.7058823529411765,0.25,0.0
2026-01-01,Credit Card Acquisition,Google Search,travel rewards card,Desktop,Gurgaon,Small Business Owners,3768,172,5260.71,97,34,4,61830.63,85.3,0.045647558386411886,30.585523255813953,0.023255813953488372,1315.1775,11.753286153389942,0.563953488372093,0.35051546391752575,0.11764705882352941
2026-02-01,Credit Card Acquisition,Google Search,credit card for business,Desktop,Chennai,Young Professionals,2051,53,1626.75,36,12,1,6112.14,61.4,0.025841053144807412,30.693396226415093,0.018867924528301886,1626.75,3.7572706316274784,0.6792452830188679,0.3333333333333333,0.08333333333333333
2026-03-30,Travel Rewards Campaign,Bing Search,airport lounge credit card,Mobile,Pune,Students,1495,96,2394.93,69,22,3,19328.0,42.8,0.06421404682274247,24.9471875,0.03125,798.31,8.07038201534074,0.71875,0.3188405797101449,0.13636363636363635
2026-03-12,Premium Card Campaign,YouTube,premium credit card,Mobile,Pune,High Income Urban,890,34,670.29,24,9,1,11125.43,71.3,0.038202247191011236,19.714411764705883,0.029411764705882353,670.29,16.597935222068063,0.7058823529411765,0.375,0.1111111111111111
2026-03-08,Travel Rewards Campaign,YouTube,premium credit card,Mobile,Hyderabad,Small Business Owners,796,31,534.7,23,6,1,17869.24,75.4,0.038944723618090454,17.248387096774195,0.03225806451612903,534.7,33.41918832990462,0.7419354838709677,0.2608695652173913,0.16666666666666666
2026-03-25,Credit Card Acquisition,Display,business credit card,Mobile,Bangalore,Frequent Travelers,2819,65,1417.52,47,15,1,13270.11,77.9,0.02305782192266761,21.808,0.015384615384615385,1417.52,9.361497545008184,0.7230769230769231,0.3191489361702128,0.06666666666666667
2026-01-20,SME Acquisition Campaign,Google Search,airport lounge credit card,Mobile,Delhi,Premium Customers,1866,78,1363.79,54,17,2,38736.31,71.8,0.04180064308681672,17.48448717948718,0.02564102564102564,681.895,28.403427213867236,0.6923076923076923,0.3148148148148148,0.11764705882352941
2026-02-04,Travel Rewards Campaign,Google Search,no annual fee credit card,Mobile,Pune,Frequent Travelers,2947,151,3273.14,97,26,2,26539.43,79.7,0.051238547675602306,21.676423841059602,0.013245033112582781,1636.57,8.108247737646419,0.6423841059602649,0.26804123711340205,0.07692307692307693
2026-03-31,Cashback Search Campaign,Meta,best credit card,Mobile,Kolkata,Small Business Owners,4235,103,668.36,70,36,7,143108.24,70.0,0.024321133412042503,6.488932038834951,0.06796116504854369,95.48,214.1184990125082,0.6796116504854369,0.5142857142857142,0.19444444444444445
2026-03-19,Premium Card Campaign,Google Search,no annual fee credit card,Mobile,Kolkata,Small Business Owners,2409,93,1839.61,71,11,1,17543.64,82.9,0.038605230386052306,19.780752688172043,0.010752688172043012,1839.61,9.5366083028468,0.7634408602150538,0.15492957746478872,0.09090909090909091
2026-01-17,Cashback Search Campaign,Meta,fuel cashback card,Mobile,Delhi,Young Professionals,1695,41,407.81,32,14,1,7132.07,65.2,0.024188790560471976,9.94658536585366,0.024390243902439025,407.81,17.48870797675388,0.7804878048780488,0.4375,0.07142857142857142
2026-01-18,Premium Card Campaign,Google Search,best credit card,Mobile,Kolkata,Frequent Travelers,1046,57,1029.6,37,14,2,26979.42,92.2,0.05449330783938815,18.06315789473684,0.03508771929824561,514.8,26.203787878787878,0.6491228070175439,0.3783783783783784,0.14285714285714285
2026-02-14,SME Acquisition Campaign,Meta,best credit card,Desktop,Hyderabad,Young Professionals,510,16,262.43,12,4,0,0.0,65.2,0.03137254901960784,16.401875,0.0,,0.0,0.75,0.3333333333333333,0.0
2026-03-25,Travel Rewards Campaign,Google Search,best credit card,Mobile,Gurgaon,High Income Urban,1887,66,1720.75,50,17,2,24408.2,69.3,0.034976152623211444,26.071969696969695,0.030303030303030304,860.375,14.184628795583322,0.7575757575757576,0.34,0.11764705882352941
2026-02-22,Premium Card Campaign,YouTube,credit card for business,Desktop,Mumbai,Frequent Travelers,2355,54,1363.83,35,15,2,24817.17,71.7,0.022929936305732482,25.25611111111111,0.037037037037037035,681.915,18.196674072281734,0.6481481481481481,0.42857142857142855,0.13333333333333333
2026-03-23,Cashback Search Campaign,Google Search,cashback credit card,Tablet,Delhi,Students,1838,89,1891.13,65,19,1,3913.45,52.2,0.04842219804134929,21.24865168539326,0.011235955056179775,1891.13,2.0693712224966023,0.7303370786516854,0.2923076923076923,0.05263157894736842
2026-03-09,Travel Rewards Campaign,Google Search,credit card for business,Desktop,Hyderabad,High Income Urban,5463,249,7038.13,186,69,12,146765.4,71.0,0.04557935200439319,28.26558232931727,0.04819277108433735,586.5108333333334,20.85289700531249,0.7469879518072289,0.3709677419354839,0.17391304347826086
2026-03-06,Travel Rewards Campaign,Google Search,premium credit card,Desktop,Hyderabad,Students,2091,90,2989.29,57,19,3,9155.82,37.5,0.043041606886657105,33.214333333333336,0.03333333333333333,996.43,3.0628744618287285,0.6333333333333333,0.3333333333333333,0.15789473684210525
2026-01-01,Cashback Search Campaign,Google Search,credit card for business,Desktop,Hyderabad,Frequent Travelers,1620,110,3356.5,67,21,3,57286.7,79.5,0.06790123456790123,30.513636363636362,0.02727272727272727,1118.8333333333333,17.06739162818412,0.6090909090909091,0.31343283582089554,0.14285714285714285
2026-02-27,Credit Card Acquisition,Google Search,no annual fee credit card,Mobile,Chennai,Young Professionals,2070,100,2249.41,75,26,2,16779.87,43.4,0.04830917874396135,22.4941,0.02,1124.705,7.459676092842123,0.75,0.3466666666666667,0.07692307692307693
2026-01-26,Premium Card Campaign,YouTube,credit card for business,Tablet,Kolkata,Students,1376,56,550.19,38,10,0,0.0,45.8,0.040697674418604654,9.824821428571429,0.0,,0.0,0.6785714285714286,0.2631578947368421,0.0
2026-01-20,Cashback Search Campaign,YouTube,cashback credit card,Desktop,Chennai,Small Business Owners,743,9,135.23,7,2,0,0.0,74.2,0.012113055181695828,15.025555555555554,0.0,,0.0,0.7777777777777778,0.2857142857142857,0.0
2026-03-28,SME Acquisition Campaign,Meta,business credit card,Desktop,Chennai,Premium Customers,2892,158,3554.35,135,62,9,167428.34,84.7,0.05463347164591978,22.495886075949368,0.056962025316455694,394.92777777777775,47.105192229240224,0.8544303797468354,0.45925925925925926,0.14516129032258066
2026-01-10,Business Card Paid Search,Display,airport lounge credit card,Mobile,Mumbai,Young Professionals,2006,88,1054.09,66,37,4,31129.63,81.9,0.04386839481555334,11.978295454545453,0.045454545454545456,263.5225,29.532231593127726,0.75,0.5606060606060606,0.10810810810810811
2026-02-28,Cashback Search Campaign,YouTube,business credit card,Mobile,Chennai,High Income Urban,653,20,465.27,15,5,0,0.0,67.1,0.030627871362940276,23.2635,0.0,,0.0,0.75,0.3333333333333333,0.0
2026-03-16,Travel Rewards Campaign,Bing Search,fuel cashback card,Desktop,Delhi,High Income Urban,2509,94,2294.24,59,23,2,28351.37,79.9,0.037465125548027105,24.406808510638296,0.02127659574468085,1147.12,12.357630413557432,0.6276595744680851,0.3898305084745763,0.08695652173913043
2026-02-10,Travel Rewards Campaign,Bing Search,premium credit card,Mobile,Pune,Frequent Travelers,2152,113,3075.1,69,24,3,52553.58,88.5,0.0525092936802974,27.213274336283185,0.02654867256637168,1025.0333333333333,17.090039348313876,0.6106194690265486,0.34782608695652173,0.125
2026-01-05,Cashback Search Campaign,Bing Search,fuel cashback card,Desktop,Hyderabad,High Income Urban,2786,106,2238.81,75,28,2,15875.5,80.5,0.03804737975592247,21.120849056603774,0.018867924528301886,1119.405,7.091043902787642,0.7075471698113207,0.37333333333333335,0.07142857142857142
2026-03-06,Business Card Paid Search,Meta,fuel cashback card,Mobile,Mumbai,Premium Customers,855,37,294.85,22,8,1,24149.98,91.7,0.04327485380116959,7.968918918918919,0.02702702702702703,294.85,81.90598609462438,0.5945945945945946,0.36363636363636365,0.125
2026-01-17,Cashback Search Campaign,Google Search,airport lounge credit card,Mobile,Chennai,Premium Customers,1018,49,1364.6,36,15,1,22777.6,76.9,0.0481335952848723,27.848979591836734,0.02040816326530612,1364.6,16.691777810347354,0.7346938775510204,0.4166666666666667,0.06666666666666667
2026-01-22,Business Card Paid Search,Google Search,airport lounge credit card,Mobile,Gurgaon,Small Business Owners,1830,75,1943.15,49,22,3,54273.64,75.5,0.040983606557377046,25.90866666666667,0.04,647.7166666666667,27.93075161464632,0.6533333333333333,0.4489795918367347,0.13636363636363635
2026-02-10,Business Card Paid Search,Display,cashback credit card,Mobile,Bangalore,High Income Urban,1922,72,629.59,52,14,1,10895.38,60.3,0.037460978147762745,8.744305555555556,0.013888888888888888,629.59,17.305516288378147,0.7222222222222222,0.2692307692307692,0.07142857142857142
2026-03-09,SME Acquisition Campaign,Google Search,cashback credit card,Mobile,Delhi,Young Professionals,1881,64,1566.43,45,25,3,32789.58,58.5,0.03402445507708666,24.47546875,0.046875,522.1433333333333,20.932681319944077,0.703125,0.5555555555555556,0.12
2026-03-10,Premium Card Campaign,Meta,business credit card,Mobile,Mumbai,Premium Customers,2049,85,1794.72,65,22,3,78621.69,84.6,0.04148365056124939,21.11435294117647,0.03529411764705882,598.24,43.80721783899438,0.7647058823529411,0.3384615384615385,0.13636363636363635
2026-01-11,Travel Rewards Campaign,Meta,cashback credit card,Mobile,Bangalore,Young Professionals,1339,38,351.74,28,9,1,7981.28,52.9,0.028379387602688575,9.256315789473684,0.02631578947368421,351.74,22.690851196906806,0.7368421052631579,0.32142857142857145,0.1111111111111111
2026-02-25,Travel Rewards Campaign,Google Search,cashback credit card,Mobile,Bangalore,Small Business Owners,3830,150,3374.6,103,31,2,34412.74,87.5,0.0391644908616188,22.497333333333334,0.013333333333333334,1687.3,10.197576009008475,0.6866666666666666,0.30097087378640774,0.06451612903225806
2026-02-20,Business Card Paid Search,Google Search,low annual fee card,Mobile,Chennai,Frequent Travelers,2654,80,2034.68,48,14,1,16056.87,73.1,0.03014318010550113,25.433500000000002,0.0125,2034.68,7.891594747085537,0.6,0.2916666666666667,0.07142857142857142
2026-01-21,Travel Rewards Campaign,Bing Search,travel rewards card,Desktop,Mumbai,Premium Customers,2220,121,4084.92,88,34,7,147009.5,84.4,0.0545045045045045,33.7596694214876,0.05785123966942149,583.5600000000001,35.98834248895939,0.7272727272727273,0.38636363636363635,0.20588235294117646
2026-03-17,Credit Card Acquisition,YouTube,business credit card,Desktop,Kolkata,Premium Customers,1569,39,1143.79,22,8,1,21554.59,72.3,0.0248565965583174,29.32794871794872,0.02564102564102564,1143.79,18.844884113342484,0.5641025641025641,0.36363636363636365,0.125
2026-01-26,Business Card Paid Search,Google Search,airport lounge credit card,Desktop,Pune,Premium Customers,2833,155,3468.46,127,48,9,221141.16,88.7,0.05471231909636428,22.37716129032258,0.05806451612903226,385.38444444444445,63.75773686304585,0.8193548387096774,0.3779527559055118,0.1875
2026-01-19,Travel Rewards Campaign,Display,business credit card,Mobile,Pune,High Income Urban,3205,133,2533.5,101,30,4,55336.88,71.1,0.041497659906396256,19.048872180451127,0.03007518796992481,633.375,21.84206828498125,0.7593984962406015,0.297029702970297,0.13333333333333333
2026-03-01,Credit Card Acquisition,YouTube,airport lounge credit card,Mobile,Mumbai,Young Professionals,3285,168,2393.76,132,16,1,9725.12,56.0,0.05114155251141553,14.248571428571429,0.005952380952380952,2393.76,4.062696343827284,0.7857142857142857,0.12121212121212122,0.0625
2026-03-12,SME Acquisition Campaign,Google Search,credit card for business,Mobile,Mumbai,Premium Customers,894,36,1053.65,23,4,0,0.0,91.8,0.040268456375838924,29.26805555555556,0.0,,0.0,0.6388888888888888,0.17391304347826086,0.0
2026-02-16,Travel Rewards Campaign,Google Search,travel rewards card,Tablet,Hyderabad,Young Professionals,2658,139,3844.79,104,35,3,37982.3,63.2,0.052294958615500375,27.660359712230214,0.02158273381294964,1281.5966666666666,9.878901058315279,0.7482014388489209,0.33653846153846156,0.08571428571428572
2026-03-12,Credit Card Acquisition,Meta,low annual fee card,Desktop,Gurgaon,High Income Urban,656,12,99.56,8,2,0,0.0,77.9,0.018292682926829267,8.296666666666667,0.0,,0.0,0.6666666666666666,0.25,0.0
2026-01-26,Cashback Search Campaign,Google Search,low annual fee card,Mobile,Pune,Students,2762,118,978.15,86,26,1,9360.79,51.3,0.042722664735698766,8.289406779661016,0.00847457627118644,978.15,9.569892143331801,0.7288135593220338,0.3023255813953488,0.038461538461538464
2026-02-09,Premium Card Campaign,Meta,no annual fee credit card,Desktop,Hyderabad,Students,2586,25,373.48,16,4,0,0.0,52.2,0.009667440061871617,14.939200000000001,0.0,,0.0,0.64,0.25,0.0
2026-01-05,Cashback Search Campaign,Bing Search,premium credit card,Mobile,Kolkata,Young Professionals,2606,111,2602.74,79,28,4,50943.87,78.7,0.04259401381427475,23.448108108108105,0.036036036036036036,650.685,19.57316904492958,0.7117117117117117,0.35443037974683544,0.14285714285714285
2026-01-21,Credit Card Acquisition,YouTube,airport lounge credit card,Mobile,Bangalore,High Income Urban,2113,36,305.3,21,6,0,0.0,73.3,0.017037387600567912,8.480555555555556,0.0,,0.0,0.5833333333333334,0.2857142857142857,0.0
2026-03-19,Business Card Paid Search,Meta,premium credit card,Desktop,Bangalore,Students,1882,42,889.13,29,8,0,0.0,35.5,0.022316684378320937,21.169761904761906,0.0,,0.0,0.6904761904761905,0.27586206896551724,0.0
2026-01-04,Business Card Paid Search,Meta,credit card for business,Mobile,Bangalore,Small Business Owners,1879,51,954.41,30,6,0,0.0,77.7,0.027142096860031932,18.713921568627452,0.0,,0.0,0.5882352941176471,0.2,0.0
2026-01-23,Travel Rewards Campaign,Google Search,low annual fee card,Mobile,Mumbai,Small Business Owners,1987,112,3426.89,96,26,2,36605.16,78.0,0.05636638147961751,30.59723214285714,0.017857142857142856,1713.445,10.681743505043933,0.8571428571428571,0.2708333333333333,0.07692307692307693
2026-03-25,Cashback Search Campaign,Google Search,credit card for business,Desktop,Kolkata,Students,2283,133,3187.08,97,40,4,37517.77,35.8,0.05825667980727114,23.963007518796992,0.03007518796992481,796.77,11.771831896281235,0.7293233082706767,0.41237113402061853,0.1
2026-01-15,Business Card Paid Search,Meta,fuel cashback card,Mobile,Delhi,Frequent Travelers,1376,31,649.6,22,5,0,0.0,52.9,0.02252906976744186,20.95483870967742,0.0,,0.0,0.7096774193548387,0.22727272727272727,0.0
